購買會員代號,帳號,性別,年齡,星座,聯絡地區,訂閱電子報,交易次數,訂單時間,首購季節,服務名稱,首購服務,交易金額,供應商,回購,回購天數,回購日期,回購服務名稱,回購服務,回購金額,回購供應商,年齡組距,首購年份,回購預測
19121000037,email,未提供,37,天秤座,新北市,0,6,2020/1/7,冬,床墊精油清洗除污漬,床墊清洗,4299,三贏實,1,29.0,2020/2/5,布沙發清潔,沙發清潔,4700.0,綠力潔有限公司,"(36.0, 42.0]",2020,1
19121800045,FB,未提供,41,天秤座,新北市,0,1,2020/1/7,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,3899,快速潔,0,,,,,,,"(36.0, 42.0]",2020,0
20010700025,FB,未提供,35,獅子座,高雄市,0,2,2020/1/7,冬,行李箱維修-到府收送,行李箱維修,300,英輝皮,0,,,,,,,"(30.0, 36.0]",2020,0
20010700027,email,未提供,48,金牛座,新竹市,0,1,2020/1/7,冬,【玩偶送洗】不限尺寸單件到府收送 ,送洗類,600,亮麗專,0,,,,,,,"(42.0, 48.0]",2020,0
20010300018,email,未提供,49,金牛座,新北市,0,1,2020/1/7,冬,冷氣清洗保養+醫療級消毒,冷氣清潔,1899,冠瑋專,0,,,,,,,"(48.0, 54.0]",2020,1
20010700036,email,未提供,36,雙子座,新北市,0,1,2020/1/7,冬,冷氣清洗保養+醫療級消毒,冷氣清潔,5699,冠瑋專,0,,,,,,,"(30.0, 36.0]",2020,1
20010700040,FB,未提供,29,金牛座,台南市,0,2,2020/1/7,冬,床墊精油清洗除污漬,床墊清洗,2800,家家淨,0,,,,,,,"(24.0, 30.0]",2020,0
20010700045,FB,未提供,0,未提供,台南市,0,1,2020/1/7,冬,床墊精油清洗除污漬,床墊清洗,8600,家家淨,0,,,,,,,未提供,2020,1
20010100021,email,未提供,39,處女座,彰化縣,0,1,2020/1/7,冬,沙發清潔,沙發清潔,2600,王文勳,0,,,,,,,"(36.0, 42.0]",2020,0
20010600040,email,未提供,36,雙子座,新竹市,0,1,2020/1/7,冬,床墊精油清洗除污漬,床墊清洗,3200,王文勳,0,,,,,,,"(30.0, 36.0]",2020,0
19090600022,FB,男,56,天蠍座,台北市,0,1,2020/1/7,冬,行李箱維修-到府收送,行李箱維修,100,英輝皮,0,,,,,,,"(54.0, 60.0]",2020,0
20010600033,email,未提供,49,巨蟹座,基隆市,0,1,2020/1/7,冬,耐磨仿木紋塑膠地板鋪設,地板油漆,14540,揮禹興,0,,,,,,,"(48.0, 54.0]",2020,1
20010700034,email,未提供,42,射手座,台北市,0,1,2020/1/7,冬,廚房清潔(抽油煙機深度清潔)+牆面 、瓦斯爐、流理台面，洗手槽清潔,廚房清潔,2499,家必潔,0,,,,,,,"(36.0, 42.0]",2020,0
20010700051,email,未提供,37,雙子座,新北市,0,1,2020/1/7,冬,床墊精油清洗除污漬,床墊清洗,1800,三贏實,0,,,,,,,"(36.0, 42.0]",2020,0
20010700056,email,未提供,30,雙子座,台中市,0,1,2020/1/7,冬,床墊精油清洗除污漬,床墊清洗,3200,王文勳,0,,,,,,,"(24.0, 30.0]",2020,0
19122500007,email,男,43,獅子座,新北市,0,1,2020/1/7,冬,冷氣清洗保養+醫療級消毒,冷氣清潔,3799,快速潔,0,,,,,,,"(42.0, 48.0]",2020,0
20010800002,email,未提供,35,巨蟹座,彰化縣,0,2,2020/1/8,冬,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,500,亮麗專,1,8.0,2020/1/15,浴室地板防滑處理(台灣本島地區),浴室清潔,2326.0,台科精誠科技股份有限公司,"(30.0, 36.0]",2020,0
19042300005,FB,未提供,32,雙魚座,新北市,0,2,2020/1/8,冬,液晶電視-壁掛安裝施工服務(含壁掛架),修繕安裝,2611,合邦商,1,26.0,2020/2/2,浴室精緻清潔+全室高溫蒸氣殺菌 (台北、新北地區),浴室清潔,3099.0,三贏實業,"(30.0, 36.0]",2020,1
20010800005,FB,未提供,35,天秤座,台北市,0,1,2020/1/8,冬,沙發清潔,沙發清潔,2200,綠力潔,0,,,,,,,"(30.0, 36.0]",2020,0
19122100037,FB,女,23,摩羯座,基隆市,0,1,2020/1/8,冬,床墊精油清洗除污漬,床墊清洗,2200,家家淨,0,,,,,,,"(18.0, 24.0]",2020,1
20010800012,email,女,44,天秤座,台中市,0,1,2020/1/8,冬,安全座椅送洗,送洗類,1400,采宏專,0,,,,,,,"(42.0, 48.0]",2020,1
20010800010,FB,未提供,41,處女座,台北市,0,1,2020/1/8,冬,廚房清潔(抽油煙機深度清潔)+牆面 、瓦斯爐、流理台面，洗手槽清潔,廚房清潔,2499,家必潔,0,,,,,,,"(36.0, 42.0]",2020,0
20010800017,FB,未提供,0,未提供,新北市,0,2,2020/1/8,冬,【水電服務】插座、開關與迴路安裝,水電服務,1200,合邦商,1,7.0,2020/1/14,【水電服務】家庭水電問題檢修 ,水電服務,200.0,合邦商網股份有限公司,未提供,2020,0
19071200013,FB,未提供,44,射手座,台北市,0,1,2020/1/8,冬,水塔清洗,水塔、水管,7000,傑康清,0,,,,,,,"(42.0, 48.0]",2020,0
20010800016,email,未提供,58,金牛座,屏東縣,0,1,2020/1/8,冬,水管清洗,水塔、水管,4200,家必潔,0,,,,,,,"(54.0, 60.0]",2020,0
20010800019,email,男,45,天蠍座,台南市,0,1,2020/1/8,冬,冷氣清洗保養+醫療級消毒,冷氣清潔,3900,好家在,0,,,,,,,"(42.0, 48.0]",2020,0
20010800021,FB,未提供,38,天秤座,台北市,0,1,2020/1/8,冬,床墊精油清洗除污漬,床墊清洗,2200,三贏實,0,,,,,,,"(36.0, 42.0]",2020,0
20010800023,email,未提供,0,未提供,新北市,0,1,2020/1/8,冬,【水電服務】自來水加壓馬達安裝,水電服務,4500,合邦商,0,,,,,,,未提供,2020,0
20010800013,FB,未提供,60,水瓶座,台北市,0,1,2020/1/8,冬,行李箱維修-到府收送,行李箱維修,800,亞商傲,0,,,,,,,"(54.0, 60.0]",2020,0
20010800031,email,未提供,0,未提供,新北市,0,1,2020/1/8,冬,行李箱維修-到府收送,行李箱維修,2300,亞商傲,0,,,,,,,未提供,2020,1
19121300041,FB,未提供,23,雙子座,新北市,0,1,2020/1/8,冬,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,1000,亮麗專,0,,,,,,,"(18.0, 24.0]",2020,0
20010800036,email,未提供,0,未提供,台北市,0,1,2020/1/8,冬,【水電服務】自來水加壓馬達安裝,水電服務,4500,合邦商,0,,,,,,,未提供,2020,0
19120600033,FB,未提供,30,處女座,台北市,0,2,2020/1/8,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1649,快速潔,1,29.0,2020/2/5,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1599.0,家必潔有限公司,"(24.0, 30.0]",2020,0
20010500042,email,未提供,28,處女座,台北市,0,1,2020/1/8,冬,居家清潔四小時(台中以北),大掃除、居家清潔,1800,家必潔,0,,,,,,,"(24.0, 30.0]",2020,0
20010800025,email,未提供,34,雙魚座,高雄市,0,2,2020/1/8,冬,行李箱維修-到府收送,行李箱維修,500,亞商傲,0,,,,,,,"(30.0, 36.0]",2020,1
20010800041,email,未提供,32,巨蟹座,新北市,0,2,2020/1/8,冬,【水電服務】自來水加壓馬達安裝,水電服務,6100,合邦商,0,,,,,,,"(30.0, 36.0]",2020,0
20010800043,email,未提供,41,處女座,台北市,0,1,2020/1/8,冬,床墊精油清洗除污漬,床墊清洗,7798,三贏實,0,,,,,,,"(36.0, 42.0]",2020,0
20010800045,email,未提供,0,未提供,台北市,0,1,2020/1/8,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1799,快速潔,0,,,,,,,未提供,2020,0
19123100006,FB,未提供,0,未提供,嘉義縣,0,1,2020/1/8,冬,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,600,亮麗專,0,,,,,,,未提供,2020,1
20010800047,email,未提供,49,金牛座,台北市,0,2,2020/1/8,冬,水塔清洗,水塔、水管,2500,傑康清,1,33.0,2020/2/9,水塔清洗,水塔、水管,2500.0,傑康清潔有限公司,"(48.0, 54.0]",2020,1
20010800048,FB,未提供,37,雙魚座,台中市,0,1,2020/1/8,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1649,這對寶,0,,,,,,,"(36.0, 42.0]",2020,1
20010500045,email,未提供,36,牡羊座,高雄市,0,1,2020/1/8,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1799,好家在,0,,,,,,,"(30.0, 36.0]",2020,0
20010800050,email,未提供,0,未提供,台北市,0,1,2020/1/8,冬,床墊精油清洗除污漬,床墊清洗,3200,三贏實,0,,,,,,,未提供,2020,0
20010800054,FB,未提供,27,射手座,新竹縣,0,1,2020/1/8,冬,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,1000,亮麗專,0,,,,,,,"(24.0, 30.0]",2020,0
20010800046,email,未提供,42,摩羯座,新北市,0,1,2020/1/9,冬,水管清洗,水塔、水管,6000,快速潔,0,,,,,,,"(36.0, 42.0]",2020,0
20010800024,FB,未提供,28,處女座,台南市,0,1,2020/1/9,冬,水管清洗,水塔、水管,5200,家必潔,0,,,,,,,"(24.0, 30.0]",2020,0
20010900012,email,未提供,24,水瓶座,台中市,0,1,2020/1/9,冬,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,900,亮麗專,0,,,,,,,"(18.0, 24.0]",2020,1
20010800049,FB,未提供,38,雙子座,台北市,0,1,2020/1/9,冬,沙發清潔,沙發清潔,4800,綠力潔,0,,,,,,,"(36.0, 42.0]",2020,1
20010900019,FB,男,33,摩羯座,新北市,0,1,2020/1/9,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,3899,快速潔,0,,,,,,,"(30.0, 36.0]",2020,0
20010900021,FB,未提供,37,金牛座,新北市,0,1,2020/1/9,冬,床墊精油清洗除污漬,床墊清洗,6200,三贏實,0,,,,,,,"(36.0, 42.0]",2020,1
20010900023,FB,未提供,40,金牛座,台北市,0,1,2020/1/9,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1799,家必潔,0,,,,,,,"(36.0, 42.0]",2020,1
20010900026,FB,未提供,31,天蠍座,台北市,0,1,2020/1/9,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1799,家必潔,0,,,,,,,"(30.0, 36.0]",2020,1
20010900028,FB,女,30,摩羯座,台中市,0,1,2020/1/9,冬,水管清洗,水塔、水管,4100,家必潔,0,,,,,,,"(24.0, 30.0]",2020,0
20010900032,email,未提供,0,未提供,嘉義市,0,1,2020/1/9,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1635,好家在,0,,,,,,,未提供,2020,0
20010900036,email,未提供,50,金牛座,新北市,0,1,2020/1/9,冬,水管清洗,水塔、水管,6759,家必潔,0,,,,,,,"(48.0, 54.0]",2020,0
20010900034,email,未提供,39,雙子座,台北市,0,1,2020/1/9,冬,冷氣清洗保養+醫療級消毒,冷氣清潔,1897,快速潔,0,,,,,,,"(36.0, 42.0]",2020,0
20010900040,email,未提供,25,天蠍座,新北市,0,1,2020/1/9,冬,行李箱維修-到府收送,行李箱維修,1100,亞商傲,0,,,,,,,"(24.0, 30.0]",2020,0
20010900039,FB,未提供,37,天蠍座,台北市,0,1,2020/1/9,冬,冷氣清洗保養+醫療級消毒,冷氣清潔,3900,家必潔,0,,,,,,,"(36.0, 42.0]",2020,0
20010800022,email,未提供,41,射手座,台北市,0,2,2020/1/9,冬,床墊精油清洗除污漬,床墊清洗,4900,三贏實,0,,,,,,,"(36.0, 42.0]",2020,1
19121600017,email,未提供,31,牡羊座,新北市,0,1,2020/1/9,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1649,家必潔,0,,,,,,,"(30.0, 36.0]",2020,1
20010900046,FB,未提供,56,巨蟹座,台北市,0,1,2020/1/9,冬,床墊精油清洗除污漬,床墊清洗,2600,三贏實,0,,,,,,,"(54.0, 60.0]",2020,1
20010800039,email,未提供,0,未提供,台北市,0,3,2020/1/9,冬,行李箱維修-到府收送,行李箱維修,550,亞商傲,1,29.0,2020/2/6,行李箱維修-到府收送,行李箱維修,750.0,亞商傲旋國際有限公司,未提供,2020,1
20010900056,email,未提供,35,雙子座,新北市,0,1,2020/1/9,冬,專業機能窗簾清洗(抗菌除?、防水防污),窗簾清洗,500,台灣松,0,,,,,,,"(30.0, 36.0]",2020,0
19120200004,FB,未提供,37,水瓶座,高雄市,0,1,2020/1/10,冬,冷氣清洗保養+醫療級消毒,冷氣清潔,1999,家必潔,0,,,,,,,"(36.0, 42.0]",2020,0
20011000008,FB,未提供,0,未提供,新北市,0,1,2020/1/10,冬,床墊精油清洗除污漬,床墊清洗,2200,三贏實,0,,,,,,,未提供,2020,0
20010300014,email,女,58,獅子座,台北市,0,1,2020/1/10,冬,水塔清洗,水塔、水管,1499,佳迪恩,0,,,,,,,"(54.0, 60.0]",2020,1
20010700021,FB,未提供,47,天蠍座,台北市,0,1,2020/1/10,冬,專業整理師到府收納服務,收納服務,4800,墨妮整,0,,,,,,,"(42.0, 48.0]",2020,0
20010900006,email,未提供,0,未提供,新北市,0,1,2020/1/10,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1799,快速潔,0,,,,,,,未提供,2020,0
20011000014,email,未提供,0,未提供,桃園市,0,1,2020/1/10,冬,安全座椅送洗,送洗類,1500,采宏專,0,,,,,,,未提供,2020,0
20010700026,FB,未提供,31,天秤座,新北市,0,3,2020/1/10,冬,搬家服務(全自助/一般),搬家服務,150,小紅帽,1,32.0,2020/2/10,搬家服務(全自助/一般),搬家服務,2500.0,小紅帽實業社,"(30.0, 36.0]",2020,1
20011000025,FB,未提供,0,未提供,台中市,0,3,2020/1/10,冬,床墊精油清洗除污漬,床墊清洗,2579,王文勳,1,4.0,2020/1/13,專業整理師到府收納服務,收納服務,1100.0,茉蕾整理收納工作室,未提供,2020,0
20010600017,FB,未提供,0,未提供,新北市,0,1,2020/1/10,冬,冷氣清洗保養+醫療級消毒,冷氣清潔,1849,快速潔,0,,,,,,,未提供,2020,0
20011000029,FB,未提供,0,未提供,台北市,0,1,2020/1/10,冬,大掃除清潔服務(限桃園以北地區),大掃除、居家清潔,10000,家必潔,0,,,,,,,未提供,2020,1
20010200047,email,未提供,35,巨蟹座,新北市,0,1,2020/1/10,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1999,家必潔,0,,,,,,,"(30.0, 36.0]",2020,0
19122300059,email,未提供,39,摩羯座,台北市,0,1,2020/1/10,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,2899,家必潔,0,,,,,,,"(36.0, 42.0]",2020,0
19122900016,FB,未提供,0,未提供,台北市,0,1,2020/1/10,冬,專業整理師到府收納服務,收納服務,1650,墨妮整,0,,,,,,,未提供,2020,1
20011000034,FB,未提供,40,天蠍座,台北市,0,1,2020/1/10,冬,冷氣清洗保養+醫療級消毒,冷氣清潔,5471,家必潔,0,,,,,,,"(36.0, 42.0]",2020,0
20010700037,FB,未提供,29,摩羯座,台北市,0,2,2020/1/10,冬,行李箱維修-到府收送,行李箱維修,650,亞商傲,0,,,,,,,"(24.0, 30.0]",2020,0
20010800037,email,女,40,雙子座,新竹縣,0,1,2020/1/10,冬,床墊精油清洗除污漬,床墊清洗,2500,王文勳,0,,,,,,,"(36.0, 42.0]",2020,0
20011000033,email,未提供,0,未提供,台中市,0,1,2020/1/10,冬,沙發清潔,沙發清潔,2600,王文勳,0,,,,,,,未提供,2020,0
20011000039,email,未提供,35,摩羯座,新竹縣,0,2,2020/1/10,冬,冷氣清洗保養+醫療級消毒,冷氣清潔,10500,家必潔,0,,,,,,,"(30.0, 36.0]",2020,1
20011000046,email,未提供,38,牡羊座,桃園市,0,1,2020/1/10,冬,床墊精油清洗除污漬,床墊清洗,2400,三贏實,0,,,,,,,"(36.0, 42.0]",2020,0
20011000050,FB,未提供,0,未提供,台南市,0,2,2020/1/10,冬,行李箱維修-到府收送,行李箱維修,350,英輝皮,0,,,,,,,未提供,2020,1
20011100001,FB,未提供,32,天秤座,高雄市,0,1,2020/1/11,冬,水管清洗,水塔、水管,3990,家必潔,0,,,,,,,"(30.0, 36.0]",2020,0
20011100002,FB,未提供,41,處女座,桃園市,0,1,2020/1/11,冬,水管清洗,水塔、水管,5000,快速潔,0,,,,,,,"(36.0, 42.0]",2020,1
20011100007,FB,未提供,36,水瓶座,台中市,0,1,2020/1/11,冬,床墊精油清洗除污漬,床墊清洗,2800,王文勳,0,,,,,,,"(30.0, 36.0]",2020,0
20011100010,email,未提供,0,未提供,新北市,0,1,2020/1/11,冬,沙發清潔,沙發清潔,4800,綠力潔,0,,,,,,,未提供,2020,0
20010900033,email,女,50,牡羊座,台北市,0,1,2020/1/11,冬,【水電服務】自來水加壓馬達安裝,水電服務,14000,合邦商,0,,,,,,,"(48.0, 54.0]",2020,1
20011100014,FB,未提供,36,金牛座,高雄市,0,1,2020/1/11,冬,水管清洗,水塔、水管,5980,家必潔,0,,,,,,,"(30.0, 36.0]",2020,1
19082900055,FB,女,32,雙魚座,新北市,0,1,2020/1/11,冬,行李箱維修-到府收送,行李箱維修,550,亞商傲,0,,,,,,,"(30.0, 36.0]",2020,1
20011100024,FB,未提供,30,獅子座,桃園市,0,1,2020/1/11,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1799,快速潔,0,,,,,,,"(24.0, 30.0]",2020,0
20011100027,FB,男,28,金牛座,新北市,0,1,2020/1/11,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1699,快速潔,0,,,,,,,"(24.0, 30.0]",2020,0
20011000036,email,未提供,34,金牛座,新北市,0,1,2020/1/11,冬,【水電服務】燈具安裝 (可代工安裝),水電服務,2200,合邦商,0,,,,,,,"(30.0, 36.0]",2020,0
19121300024,email,男,38,天蠍座,新北市,0,1,2020/1/11,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1799,快速潔,0,,,,,,,"(36.0, 42.0]",2020,1
20010700013,FB,未提供,45,天秤座,台北市,0,1,2020/1/11,冬,冷氣清洗保養+醫療級消毒,冷氣清潔,1849,冠瑋專,0,,,,,,,"(42.0, 48.0]",2020,0
20010200043,email,未提供,38,巨蟹座,彰化縣,0,1,2020/1/11,冬,行李箱維修-到府收送,行李箱維修,850,亞商傲,0,,,,,,,"(36.0, 42.0]",2020,0
20011100045,FB,未提供,28,獅子座,台中市,0,1,2020/1/12,冬,行李箱維修-到府收送,行李箱維修,1000,亞商傲,0,,,,,,,"(24.0, 30.0]",2020,1
20011200004,FB,未提供,31,金牛座,台中市,0,1,2020/1/12,冬,床墊精油清洗除污漬,床墊清洗,2800,王文勳,0,,,,,,,"(30.0, 36.0]",2020,0
20011100029,FB,未提供,0,未提供,台北市,0,1,2020/1/12,冬,【玩偶送洗】不限尺寸單件到府收送 ,送洗類,1900,亮麗專,0,,,,,,,未提供,2020,0
20011100042,email,未提供,0,未提供,未提供,0,1,2020/1/12,冬,水管清洗,水塔、水管,5740,家必潔,0,,,,,,,未提供,2020,1
20011200010,FB,未提供,0,未提供,台中市,0,1,2020/1/12,冬,沙發清潔,沙發清潔,3000,王文勳,0,,,,,,,未提供,2020,0
20011200011,FB,未提供,0,未提供,新北市,0,1,2020/1/12,冬,床墊精油清洗除污漬,床墊清洗,2200,三贏實,0,,,,,,,未提供,2020,0
20011200007,FB,未提供,38,處女座,桃園市,0,1,2020/1/12,冬,床墊精油清洗除污漬,床墊清洗,3800,三贏實,0,,,,,,,"(36.0, 42.0]",2020,0
20011200022,FB,未提供,50,金牛座,台南市,0,1,2020/1/12,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,4099,好家在,0,,,,,,,"(48.0, 54.0]",2020,1
20011200023,FB,未提供,36,射手座,高雄市,0,2,2020/1/12,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1799,好家在,1,7.0,2020/1/19,布沙發清潔,沙發清潔,10800.0,家家淨有限公司,"(30.0, 36.0]",2020,0
20010900004,email,未提供,34,獅子座,新北市,0,1,2020/1/12,冬,居家清潔四小時(台中以北),大掃除、居家清潔,2000,家必潔,0,,,,,,,"(30.0, 36.0]",2020,1
20011200032,email,未提供,30,摩羯座,新北市,0,1,2020/1/12,冬,廚房清潔(抽油煙機深度清潔)+牆面 、瓦斯爐、流理台面，洗手槽清潔,廚房清潔,2699,家必潔,0,,,,,,,"(24.0, 30.0]",2020,1
20011100041,FB,未提供,0,未提供,新竹縣,0,1,2020/1/12,冬,沙發清潔,沙發清潔,4200,王文勳,0,,,,,,,未提供,2020,0
20011200035,FB,未提供,0,未提供,台北市,0,2,2020/1/12,冬,行李箱維修-到府收送,行李箱維修,300,亞商傲,0,,,,,,,未提供,2020,1
20011200050,FB,未提供,41,天秤座,新北市,0,2,2020/1/12,冬,免洗防?機能窗簾訂製(含安裝),修繕安裝,500,台灣松,0,,,,,,,"(36.0, 42.0]",2020,1
17061600192,FB,女,31,牡羊座,高雄市,0,1,2020/1/12,冬,床墊精油清洗除污漬,床墊清洗,2644,家家淨,0,,,,,,,"(30.0, 36.0]",2020,0
19070400027,FB,未提供,0,未提供,新北市,0,1,2020/1/13,冬,床墊精油清洗除污漬,床墊清洗,4299,三贏實,0,,,,,,,未提供,2020,0
20011300008,email,未提供,37,摩羯座,新北市,0,1,2020/1/13,冬,床墊精油清洗除污漬,床墊清洗,3200,三贏實,0,,,,,,,"(36.0, 42.0]",2020,1
20010600036,email,未提供,0,未提供,基隆市,0,1,2020/1/13,冬,冷氣清洗保養+醫療級消毒,冷氣清潔,1841,快速潔,0,,,,,,,未提供,2020,0
20011100038,FB,未提供,29,摩羯座,新北市,0,1,2020/1/13,冬,【水電服務】插座、開關與迴路安裝,水電服務,1000,合邦商,0,,,,,,,"(24.0, 30.0]",2020,0
20011300014,email,未提供,48,獅子座,台北市,0,1,2020/1/13,冬,【水電服務】燈具安裝 (可代工安裝),水電服務,800,合邦商,0,,,,,,,"(42.0, 48.0]",2020,1
19100700035,email,未提供,35,射手座,桃園市,0,1,2020/1/13,冬,安全座椅送洗,送洗類,1500,采宏專,0,,,,,,,"(30.0, 36.0]",2020,0
20011300018,email,男,34,天蠍座,台北市,0,1,2020/1/13,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1799,家必潔,0,,,,,,,"(30.0, 36.0]",2020,1
20011300015,FB,未提供,26,金牛座,高雄市,0,2,2020/1/13,冬,床墊精油清洗除污漬,床墊清洗,2800,家家淨,1,85.0,2020/4/6,床墊精油清洗除污漬,床墊清洗,2200.0,家家淨有限公司,"(24.0, 30.0]",2020,0
20011300013,FB,未提供,0,未提供,台中市,0,1,2020/1/13,冬,床墊精油清洗除污漬,床墊清洗,3600,采宏專,0,,,,,,,未提供,2020,1
